sentence,unfair_label,law_article,article_number
"① 을은 갑에게 '상큼한 천연 레몬에이드'를 직접 생산하거나 수입한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 음료를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '상큼한 라임 스파클링'을 납품하면서, 자신이 직접 생산하거나 수입하지 않은 '상큼한 라임 스파클링'에 상표 라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 적절한 기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다.",0,0,19
"① 을은 갑에게 '상큼한 레몬 스파클'을 직접 생산하거나 수입한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 음료를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 청량음료 ""스파클링 리프레시""를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 청량음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견되면, 갑은 충분한 기간을 설정하여 이를 수정할 것을 요구할 수 있으며, 이 지정된 기간 내에 수정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이러한 경우, 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상해야 한다.",0,0,19
"① 을은 갑에게 '청량함 가득 레모네이드'를 직접 생산하거나 수입한 상품을 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청량함 가득 레모네이드'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 미소' 음료를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 일정 기간을 설정하여 이를 시정할 것을 요청할 수 있으며, 이 기간 내에 문제가 해결되지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이와 같은 상황에서 을은 갑, 갑의 고객 및 제3자가 입은 손해에 대해 배상할 책임이 있다.",0,0,19
"① 을은 갑에게 '신선한 과일 스파클링'을 직접 생산하거나 수입한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 음료를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 레몬 탄산수'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항의 내용을 위반한 경우, 갑은 정해진 기간 내에 이를 수정할 것을 요구할 권리가 있으며, 이 기간 안에 수정이 이루어지지 않을 경우 이 계약을 종료하고 거래를 마감할 수 있다. 이 상황에서 을은 갑, 갑의 고객 및 제3자가 입은 손해에 대해 보상할 책임이 있다.",0,0,19
"① 을은 갑에게 '푸르른 청량음료'를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '푸르른 청량음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 바다 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 청량한 바다 음료에 상표 라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"① 을은 갑에게 을이 직접 생산하거나 수입한 '청정 과일 음료'를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청정 과일 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 아시아 블루베리 음료를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 아시아 블루베리 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인될 경우, 갑은 적절한 기간을 설정하여 이를 수정할 것을 요구할 수 있으며, 이 기간 내에 수정이 이루어지지 않을 시 이 계약을 종료하고 거래를 해지할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상해야 한다.",0,0,19
"① 을은 갑에게 을이 직접 생산하거나 수입한 '상큼한 레몬 에이드'를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '상큼한 레몬 에이드'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 레몬 스파클링' 음료를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 일정한 기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다.",0,0,19
"① 을은 갑에게 청량한 맛의 '하늘의 음료'를 직접 생산하거나 수입하여 납품하는 것을 기본으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '하늘의 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 여름' 음료를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인될 경우, 갑은 ""상큼청량 음료""의 품질 문제를 개선하기 위해 적절한 기간을 정하여 이를 수정할 것을 요구할 수 있다. 이 정해진 기간 내에 문제가 시정되지 않을 경우, 갑은 이 계약을 취소하고 거래를 종료할 수 있는 권리를 가진다. 이와 같은 경우에 을은 갑, 갑의 고객 및 제3자가 입은 손해에 대해 전적으로 배상해야 한다.",0,0,19
"① 을은 갑에게 을이 직접 생산하거나 수입한 '청량한 오렌지 스파클링'을 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청량한 오렌지 스파클링'을 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 복숭아 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다. 을은 이 계약에 따라 '청량한 복숭아 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다. 을은 이 계약에 따라 '청량한 복숭아 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다. 을은 이 계약에 따라 '청량한 복숭아 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다. 을은 이 계약에 따라 '청량한 복숭아 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다. 업체는 ( 3 )명, 근무기간은 2021-01-01부터 2023-12-31까지로 한다. 을은 이 계약에 따라 '청량한 복숭아 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인될 경우, 갑은 정해진 기간 내에 이를 수정할 것을 요구할 수 있으며, 이 기간 내에 시정 조치가 이루어지지 않을 경우 본 계약을 해지하고 거래를 종료할 권리가 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상해야 하며, 특히 '프레시 허브 음료'와 관련된 모든 손해를 포함하여 배상 책임을 다해야 한다.",0,0,19
"① 을은 갑에게 '청량자몽 음료'를 직접 생산하거나 수입한 것을 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청량자몽 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 레몬 에이드'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"① 을은 갑에게 ""청량한 과일 믹스 음료""를 직접 생산하거나 수입한 것을 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 ""청량한 과일 믹스 음료""를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '신선한 과일 탄산수'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인될 경우, 갑은 적절한 기간을 정하여 이를 수정하도록 요구할 수 있으며, 이 기간 내에 수정이 이루어지지 않을 경우 이 계약을 종료하고 거래를 마무리할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 전적으로 배상할 책임이 있다.",0,0,19
"① 갑은 을에게 '청량 탄산 음료'를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청량 탄산 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량감 가득 레모네이드'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인될 경우, 갑은 적절한 기간을 정해 이를 수정할 것을 요청할 수 있으며, 이 기간 내에 수정이 이루어지지 않을 경우 본 계약을 종료하고 거래를 마칠 수 있다. 이와 같은 상황에서 을은 갑과 갑의 고객, 그리고 제3자가 겪은 손실에 대해 배상할 책임을 진다.",0,0,19
"① 을은 갑에게 '청량한 자몽 에이드'를 직접 생산하거나 수입한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 음료를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 햇살 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 충분한 기간을 설정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다.",0,0,19
"① 을은 갑에게 '청량한 아침차'를 직접 생산하거나 수입한 상품을 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청량한 아침차'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 오아시스'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 '청량한 오아시스'에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 상당한 기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다. 이 계약의 유효한 예시는 '스파클링 파인애플 음료'와 관련하여 전개된다.",0,0,19
"① 을은 갑에게 '상큼한 시트러스 유기농 주스'를 직접 생산하거나 수입한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 음료를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 여름 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 '청량한 여름 음료'에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인될 경우, 갑은 '상큼한 오렌지향' 음료에 대해 적정한 시정을 요구할 수 있으며, 이 요구에 대한 응답이 지정된 기간 내에 이루어지지 않을 경우, 이 계약을 종료하고 거래를 해지할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 모든 손해에 대해 배상할 책임이 있다.",0,0,19
"① 을은 갑에게 '상쾌한 라임 음료'를 직접 생산하거나 수입한 재료를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '상쾌한 라임 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '프레쉬 오션스 탄산수'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"① 을은 갑에게 '상큼한 청포도 음료'를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '상큼한 청포도 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '프레시 스파클 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 브랜드 라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 상당한 기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다. 이 계약에서 다루는 음료는 '상큼한 블루베리 에이드'로, 품질 저하나 규정을 위반한 사항에 대해 특별히 신경을 써야 한다.",0,0,19
"① 을은 갑에게 '청량한 정수음료'를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청량한 정수음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량감 넘치는 레드 오렌지 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 상당한 기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다. 최근 출시된 '청량한 오렌지 스파클링 음료'에 대한 계약이 적용된다.",0,0,19
"① 을은 갑에게 '청량한 과일향’ 음료를 직접 생산하거나 수입하여 납품하는 것을 기본 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청량한 과일향’ 음료를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '상큼한 레모네이드'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 상당한 기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다. 이는 '상큼한 복숭아 음료'와 관련된 모든 거래에 적용된다.",0,0,19
"① 을은 갑에게 '청량 음료 퓨리파이'를 직접 생산하거나 수입한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 음료를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '과일터치 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 '과일터치 음료'에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 '청량탄산음료'에 대한 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 적절한 기간을 정하여 이를 수정할 것을 요구할 수 있으며, 이 정해진 기간 내에 수정이 이루어지지 않을 경우 이 계약을 종료하고 거래를 마무리할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 동시에 입은 손해를 배상할 책임이 있다.",0,0,19
"① 을은 갑에게 '상쾌한 레몬 에이드'를 직접 생산하거나 수입한 것을 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '상쾌한 레몬 에이드'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '신선함 한가득 탄산음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"① 을은 갑에게 '상큼한 복숭아 음료'를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '상큼한 복숭아 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '상큼한 레몬 에이드'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인될 경우, 갑은 적절한 기간을 정해 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다.",0,0,19
"① 을은 갑에게 '신선한 사과 음료'를 직접 생산하거나 수입하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '신선한 사과 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '상쾌한 레몬에이드'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 적절한 기간을 정하여 이를 해결할 것을 요청할 수 있으며, 이 기간 내에 해결이 이루어지지 않을 경우 이 계약을 종료하고 거래를 마칠 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해에 대해 배상할 책임이 있다.",0,0,19
"① 을은 갑에게 '푸른 바다 오션스프레쉬'라는 음료를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '푸른 바다 오션스프레쉬'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '신선한 과일 믹스 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료의 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 적절한 기간을 설정하여 이를 수정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상해야 하며, 이러한 손해는 '청량한 한 모금' 음료와 관련된 모든 거래에서 발생할 수 있다.",0,0,19
"① 을은 갑에게 '상큼한 레몬 라임 에이드'를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '상큼한 레몬 라임 에이드'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '상큼한 레몬 스파클'을 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 상당한 기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다. 만약 공급되는 음료의 품질이나 규격이 명시된 기준에 미치지 못할 경우, 갑은 즉시 시정 조치를 요구할 수 있으며, 을이 이를 이행하지 않을 시 계약을 무효화할 수 있다.",0,0,19
"① 을은 갑에게 '청량한 오렌지 음료'를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청량한 오렌지 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량한 여름 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표 라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 경우, 갑은 합리적인 기간을 정해 이를 바로잡을 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 계약을 종료하고 거래를 중단할 수 있다. 이 경우 을은 갑과 갑의 고객 및 제3자가 입은 피해에 대해 보상할 책임이 있다.",0,0,19
"① 을은 갑에게 을이 직접 생산하거나 수입한 '상쾌한 레몬 에이드'를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '상쾌한 레몬 에이드'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '상큼한 과일 믹스 음료'를 납품하면서, 자신이 직접 생산하거나 수입하지 않은 음료에 상표라벨을 교체하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 적정한 기간을 설정하여 이를 수정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑, 갑의 고객 및 제3자가 입은 손해를 배상한다.",0,0,19
"① 을은 갑에게 시원한 맛의 '청량 히트 음료'를 직접 생산하거나 수입한 것을 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나 수입한 '청량 히트 음료'를 납품할 수 있다.",0,0,19
"② 을은 이 계약에 따라 '청량 드링크'를 납품하면서, 자신이 직접 제조하거나 수입하지 않은 '청량 드링크'에 상표라벨을 변경하여 납품하여서는 아니 된다.",0,0,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 상당한 기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은 갑과 갑의 고객 및 제3자가 입은 손해를 배상하여야 하며, 특히 '상큼한 레몬 스파클링 음료'의 품질 유지를 위해 더욱 주의해야 한다.",0,0,19
